sample_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,gse,layout,tissue,condition,sex,...7
SRR8327813,-99.13700544384797,89.39511235159698,40.47006940855469,1.1869038773090075,-0.04200494364139137,0.3783337842374981,0.08422371071331657,1.33605689452172e-13,GSE123919,SINGLE,DRG,SNI,FEMALE,NA
SRR8327814,-97.86629696100917,-82.20661947204773,53.66355401360184,4.795152583844935,-0.11598682783427483,0.3848206989012672,0.06412852942140741,-4.4090046500269597e-13,GSE123919,SINGLE,DRG,SNI,FEMALE,NA
SRR8327817,-88.34970421714456,-7.621434975335909,-98.540230036506955,13.19216847489056,-0.04528397597368997,0.22756245562824504,0.020774280024098677,-6.457389093297739e-14,GSE123919,SINGLE,DRG,SNI,FEMALE,NA
SRR8327818,30.793073857609944,-3.5265177383065454,-8.484310618959542,-90.25278563644758,0.31118108585644627,0.36866687316535113,0.043370940825437514,1.1241660466606984e-13,GSE123919,SINGLE,DRG,SNI,FEMALE,NA
SRR25715202,66.21426997918525,0.9248993110861613,3.158490385236973,19.028275782400385,20.755908481645484,14.32161689373113,15.464463788131058,7.353514937303835e-14,GSE241361,PAIRED,DRG,SNI,FEMALE,NA
SRR25715204,66.35862588240313,1.1153317395739388,3.0948837386507377,18.141851073812084,-20.129309168650273,17.39529628946676,-13.213278618399352,5.225802213636768e-14,GSE241361,PAIRED,DRG,SNI,FEMALE,NA
SRR25715210,60.39768434703647,0.9317783781762986,3.4562634503788123,17.266035143950784,18.834822550016423,-15.478213839508696,-16.539029265715797,1.4054557195527647e-13,GSE241361,PAIRED,DRG,SNI,FEMALE,NA
SRR25715212,61.58935255576667,0.9874504052572446,3.181279659043602,16.642398700240197,-19.569327201418567,-17.598083155621616,14.075346634999807,6.621503707170496e-14,GSE241361,PAIRED,DRG,SNI,FEMALE,NA
