ensembl_gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000028,Cdc45,6.394200558359678,-1.058901223399492,0.7111350607406538,-1.4890296961264105,0.136479549062283,0.23812998908212288
ENSMUSG00000000037,Scml2,11.387151064256951,-1.548576836625252,0.8205671630146788,-1.887203030323491,0.059133022886666595,0.12010775467972194
ENSMUSG00000000049,Apoh,3.464764940518364,-0.26038176878579256,0.8971380452906583,-0.29023601234237373,0.7716356874631124,0.8483632007321067
ENSMUSG00000000056,Narf,4.6253160438670236,-0.7890964945950625,0.9854517273141595,-0.8007459652496002,0.4232787264806557,0.5616334678931056
ENSMUSG00000000078,Klf6,3259.3319467549204,-1.1608194791071715,0.1100700063196727,-10.546192536192299,5.289746448430709e-26,2.734540877426558e-24
ENSMUSG00000000085,Scmh1,829.4098798941493,0.5372199386756974,0.11600080623673231,4.631174179766896,3.6359782624950007e-6,2.1654951675049258e-5
ENSMUSG00000000088,Cox5a,140.89526918433592,1.9009512190400883,0.19633890680977137,9.68198942292105,3.596483528848537e-22,1.3199561626657099e-20
ENSMUSG00000000093,Tbx2,1000.9926151379025,1.2986747881507117,0.1512812805321084,8.584504200273985,9.122901573918551e-18,2.281532729902108e-16
ENSMUSG00000000094,Tbx4,2.535029879532361,-0.37701124126901664,3.2382954505008774,-0.11642274370323533,0.9073175110887697,0.9418105734937973
ENSMUSG00000000120,Ngfr,16043.619758341176,1.9788098735253086,0.2647390820102454,7.474566499587427,7.745876926759744e-14,1.3498364765687382e-12
ENSMUSG00000000131,Xpo6,935.0611219471438,0.07698990516152508,0.1341981494282222,0.5737031806292101,0.566168675625325,0.6920882462622026
ENSMUSG00000000134,Tfe3,293.053974264102,-0.4066579550993975,0.15864021698592645,-2.563397622782334,0.010365326489417074,0.027695316097471778
ENSMUSG00000000142,Axin2,58.21754648897724,1.8355413086862928,0.6366684781096956,2.8830409731232773,0.00393856207440974,0.011953632182131173
ENSMUSG00000000148,Brat1,638.2730874911138,0.28316803017510056,0.14114385457759682,2.0062370481700493,0.04483096287295378,0.09548471378894664
ENSMUSG00000000154,Slc22a18,8.855095411419292,0.08045489225903953,0.896145367640979,0.0897788407597639,0.9284629629046415,0.9561505010028
ENSMUSG00000000157,Itgb2l,8.401377080685007,-1.432444384832058,0.7706410007954891,-1.8587700152904227,0.06305974433213561,0.12653165016829548
ENSMUSG00000000167,Pih1d2,62.06045655184809,-0.8867574203016915,0.2143547712429685,-4.136868123623723,3.5207831859783615e-5,1.744547039785187e-4
ENSMUSG00000000168,Dlat,339.80543666228584,0.8360742601124826,0.13426169130586232,6.227198927561676,4.748480521894407e-10,5.067038120153654e-9
ENSMUSG00000000183,Fgf6,1.14377752358972,2.5219238146902017,2.0816810037860307,1.211484281262828,0.22570985537458393,0.3501497079351734
ENSMUSG00000000184,Ccnd2,678.2322872557213,-1.995197899639418,0.13868315387140717,-14.386735835914498,6.26853664029231e-47,1.0523693789385784e-44
ENSMUSG00000000194,Gpr107,125.18746958422919,-1.727435414628889,0.18944224324794218,-9.118533358834966,7.614781141741302e-20,2.29336108418056e-18
ENSMUSG00000000197,Nalcn,20.408955451206232,0.7637131150911868,0.6371295519932213,1.1986779026368444,0.23065321356267354,0.3559668081800008
