ensembl_gene_id,gene_symbol,SRR25715198,SRR25715200,SRR25715206,SRR25715208,SRR25715228,SRR25715226,SRR25715220,SRR25715218
ENSMUSG00000002409,Dyrk1b,96.685,63.966,112.876,91.051,96.961,115.695,117.256,80.822
ENSMUSG00000002413,Braf,159.598,183.79799999999997,166.81199999999998,157.51,139.945,119.367,157.90800000000002,186.223
ENSMUSG00000002416,Ndufb2,349.337,352.53099999999995,325.093,313.18,322.84400000000005,334.927,323.38500000000005,310.87800000000004
ENSMUSG00000002428,Hltf,156.44400000000002,156.895,139.173,96.63499999999999,99.61399999999999,145.98999999999998,79.786,111.379
ENSMUSG00000002455,Prpf6,1268.7369999999999,638.861,47.94,849.322,565.428,14.367,33.929,706.8219999999999
ENSMUSG00000002458,Rgs19,250.21500000000003,274.29699999999997,260.197,249.85600000000002,233.059,212.11800000000002,231.32100000000005,238.62099999999998
ENSMUSG00000002459,Rgs20,16.081,34.218,2.044,15.158999999999999,16.871,25.663,13.808,21.197
ENSMUSG00000002475,Abhd3,13.190999999999999,18.883,8.661999999999999,33.903999999999996,6.69,6.297000000000001,5.614,8.797
ENSMUSG00000002477,Snrpd1,10.32,3.395,3.414,6.6,9.168,6.487,3.6109999999999998,5.23
ENSMUSG00000002486,Tchp,62.991,61.681,42.169000000000004,33.751,96.415,30.636,73.29299999999999,61.782999999999994
ENSMUSG00000002489,Tiam1,188.046,194.80500000000004,259.723,288.213,265.789,233.051,291.633,272.276
ENSMUSG00000002496,Tsc2,396.37399999999997,359.37100000000004,403.64099999999996,333.93600000000004,366.29200000000003,306.99,361.528,428.78
ENSMUSG00000002500,Rpl3l,0,0,0,0,0,0,1.417,0
ENSMUSG00000002504,Nherf2,19.042,20.776,25.277,20.69,15.423,33.641,31.632,29.004
ENSMUSG00000002524,Puf60,143.656,136.673,115.794,135.939,121.702,85.11899999999999,111.427,129.905
ENSMUSG00000002546,Golga2,55.504,72.11299999999999,80.706,86.66999999999999,86.665,70.838,59.339,126.40800000000002
ENSMUSG00000002550,Uck1,116.55499999999999,180.667,201.962,138.653,174.007,162.084,172.774,232.867
ENSMUSG00000002578,Ikzf4,230.15499999999997,221.23000000000002,221.47700000000003,207.338,219.32500000000002,205.57000000000005,240.992,257.855
ENSMUSG00000002588,Pon1,1.001,0,0,0,3,0,0,1
ENSMUSG00000002602,Axl,1.861,18.314999999999998,34.619,2.059,7.427,34.876000000000005,4.365,24.976000000000003
ENSMUSG00000002603,Tgfb1,17.263,28.089,22.281,14.348,13.409,11.624,19.228,24.531
ENSMUSG00000002608,Ccdc97,57.449999999999996,65.185,63.917,55.552,68.235,49.723000000000006,49.72,55.91
ENSMUSG00000002617,Zfp40,142.561,54.419,3.339,72.081,84.227,103.715,148.28300000000002,101.226
ENSMUSG00000002625,Akap8l,1350.2580000000003,1276.5510000000002,1609.1610000000003,1129.099,1102.5310000000002,1067.4789999999998,1170.953,1474.792
ENSMUSG00000002633,Shh,128.114,110,139.522,134.959,99.145,128.112,89.345,114.029
ENSMUSG00000002635,Pdcd2l,26.503,30.026,40.391000000000005,37.714,6.257,40.425,15.538,27.331
ENSMUSG00000002660,Clpp,4.001,5.087,3.027,4.041,2.014,4.029,7.088,4.038
ENSMUSG00000002661,Alkbh7,1.714,9.124,2.954,5.399,3.963,3.882,1.905,2.246
ENSMUSG00000002664,Pspn,1,0,0,0,0,0,0,0
ENSMUSG00000002668,Dennd1c,46.748999999999995,44.338,44.787,46.650000000000006,25.283,22.741,21.814,30.192999999999998
ENSMUSG00000002679,Med6,19.024,10.768,21.926,11.128,18.081,3.944,20.982,25.547
ENSMUSG00000002699,Lcp2,3.458,7.302,16.571,8.405,8.706,8.447,13.265,8.905
ENSMUSG00000002718,Cse1l,255.95600000000002,211.57700000000003,193.674,147.204,221.52700000000002,160.60699999999997,204.472,248.396
ENSMUSG00000002728,Naa20,37.423,40.527,37.16,30.072000000000003,40.19,31.339999999999996,42.19199999999999,52.013
ENSMUSG00000002731,Prkra,6.252,12.914,6.928,15.516,16.529,12.424,18.128,11.481
ENSMUSG00000002732,Fkbp7,12.9,26.113,20.686999999999998,8.18,20.844,21.275,28.386000000000003,25.783
ENSMUSG00000002733,Plekha3,39.37,24.303,19.81,25.61,27.178,22.115,29.716,34.853
ENSMUSG00000002741,Ykt6,1682.123,1729.482,1643.9669999999999,1689.352,1675.853,1628.936,1531.3220000000001,1707.4379999999999
ENSMUSG00000002748,Baz1b,356.66999999999996,265.40500000000003,304.042,294.25600000000003,271.615,241.851,361.099,339.96000000000004
ENSMUSG00000002763,Pex6,105.712,101.961,93.347,55.126,84.475,115.24400000000001,126.74300000000001,127.514
ENSMUSG00000002767,Mrpl2,7.683,14.285,1.531,0,6.635,1.734,0,1.745
ENSMUSG00000002768,Mea1,7.862,8.489,8.189,11.446,13.386999999999999,10.573,8.088,15.056
