ensembl_gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significance,neg_log10_padj
ENSMUSG00000027099,Mtx2,623.3723403748805,0.9597096800309872,0.13089051749988304,7.332155899160877,2.264794118045195e-13,3.703167701598295e-12,Not Significant,11.431426620051667
ENSMUSG00000027102,Hoxd8,23.258760580707385,1.5943764455360585,1.0813558757358144,1.4744234357178263,0.1403676183146801,0.24333640079171,Not Significant,0.6137929199203718
ENSMUSG00000027104,Atf2,168.44397257978983,0.20390602042672337,0.4648456893259615,0.4386531382540999,0.6609128873705937,0.7663570346889002,Not Significant,0.11556885168601419
ENSMUSG00000027108,Ola1,848.5467508016264,0.6442799594847645,0.1879729015868872,3.427515104813963,6.091324152247925e-4,0.00230442865518776,Not Significant,2.6374367330321506
ENSMUSG00000027109,Sp3,370.52938573110714,0.7857644880575465,0.25881809704269587,3.0359719704141206,0.00239761652036718,0.00773330525382271,Not Significant,2.1116348467423824
ENSMUSG00000027111,Itga6,1665.543789712656,-0.4371725787540681,0.16311427937573406,-2.6801612981230187,0.00735866921455036,0.02059990014890472,Not Significant,1.6861348847223412
ENSMUSG00000027115,Kif18a,26.14869472600487,-1.5146368733706932,0.3856648310514332,-3.9273398853645993,8.589056299744006e-5,3.918107038430437e-4,Downregulated,3.4069237037254814
ENSMUSG00000027122,Arl14ep,160.22930674058605,-0.2021051910832468,0.15288689738425054,-1.3219261724913938,0.1861927361712384,0.30298311271780404,Not Significant,0.5185815769691678
ENSMUSG00000027130,Slc12a6,1042.168836463105,-0.3283860785152783,0.11558956500133875,-2.840966470558782,0.00449770409651917,0.01342187093639196,Not Significant,1.8721869416397
ENSMUSG00000027131,Emc4,25.19338914701258,0.7643847783007138,0.4625032511928706,1.6527122270583872,0.09838944476446083,0.18280642400024083,Not Significant,0.7380085467923642
ENSMUSG00000027132,Katnbl1,21.542743134455396,-1.1833041452890842,0.4448424325851485,-2.6600523210262432,0.00781285137222374,0.02167452681076992,Downregulated,1.664050375084266
ENSMUSG00000027134,Lpcat4,1337.1266807011682,1.7416803407488448,0.20449354522848903,8.517043111570068,1.6367858120085035e-17,3.9990403787343207e-16,Upregulated,15.398044210726951
ENSMUSG00000027160,Ccdc34,61.19193201125152,-0.2914450571334108,0.3594300428199821,-0.8108533578518335,0.4174498882612177,0.5561188172027975,Not Significant,0.2548324096001754
ENSMUSG00000027162,Lin7c,66.29390720082797,1.0619790509956577,0.30824057184101433,3.4452928913699576,5.704409216442524e-4,0.00216578510241825,Upregulated,2.664384637952619
ENSMUSG00000027163,Commd9,28.50542146540289,-0.7941254842565856,0.7183811918063671,-1.10543746595002,0.2689700769482916,0.4015723012006016,Not Significant,0.3962362506702954
ENSMUSG00000027164,Traf6,21.858675365937145,-0.2556879812124733,0.4171941343365295,-0.6128753023316064,0.5399587948724647,0.6689806731556633,Not Significant,0.17458642881377856
ENSMUSG00000027165,Iftap,47.9672505835908,-0.4067407053115013,0.28759411100813326,-1.4142873228026511,0.15727755762532566,0.26652697977956485,Not Significant,0.57425882199831
ENSMUSG00000027166,Dnajc24,66.28925262107786,0.478333359912248,0.29873983263562165,1.6011703417390604,0.10933919582671978,0.19924292363652452,Not Significant,0.7006170941736741
ENSMUSG00000027167,Elp4,63.90202476659689,-0.12106074254614958,0.2576565108981358,-0.46985322483859454,0.6384598847913272,0.7496011483422501,Not Significant,0.12516975680768402
ENSMUSG00000027168,Pax6,2.1414576929742086,0.2200467248156053,1.5936617170840697,0.13807618169948002,0.8901802097024604,0.9305067620249023,Not Significant,0.031280466488688694
ENSMUSG00000027170,Eif3m,24.2983963006776,-0.5227592288653877,0.3997513986448676,-1.307710818867699,0.19097141239010135,0.30871496505735135,Not Significant,0.5104423174427505
ENSMUSG00000027171,Prrg4,2.5222888509558476,1.737752663070914,1.448988633111089,1.1992866081632585,0.23041652053866157,0.35575874360349163,Not Significant,0.4488444173094989
ENSMUSG00000027173,Depdc7,352.35635647979444,-0.7527061658207947,0.12129968417927416,-6.205343162380679,5.45776772552498e-10,5.787486526203975e-9,Not Significant,8.237510007049943
ENSMUSG00000027175,Tcp11l1,302.6948291480381,1.4209126935678866,0.11081447043042672,12.822447177239242,1.2276375330311962e-37,1.3174570892453774e-35,Upregulated,34.8802635212444
ENSMUSG00000027176,Cstf3,160.63274812170658,-0.5320022172299091,0.17123543040598657,-3.1068466144452183,0.00189094484957878,0.00627330480717233,Not Significant,2.2025036104609135
ENSMUSG00000027177,Hipk3,76.72597457043506,5.0015923432979825,0.6698419828437607,7.466824223325211,8.215339221505732e-14,1.4287106855369349e-12,Upregulated,11.845055707105347
ENSMUSG00000027180,Fbxo3,2829.2292545934174,0.14117628174293168,0.10038832108866828,1.4063018507724352,0.15963451080337826,0.26924925546424766,Not Significant,0.5698454889518597
ENSMUSG00000027184,Caprin1,1332.2868544800526,-0.10622264355116924,0.14760904068966346,-0.719621528971888,0.4717580528715666,0.6069198006951142,Not Significant,0.21686869346628315
ENSMUSG00000027185,Nat10,334.2281449654837,-0.2937286504107764,0.14813010313385291,-1.982909916327798,0.04737749281152742,0.09981768987478366,Not Significant,1.0007924854240489
ENSMUSG00000027186,Elf5,54.00665872486725,0.13076114708565745,0.24898720011209807,0.525172165584362,0.599463512595121,0.719753961265175,Not Significant,0.14281593624373556
ENSMUSG00000027187,Cat,5605.529979019571,0.3016539235470356,0.1231361807779772,2.449758646412283,0.01429519993542847,0.03647696164110235,Not Significant,1.4379813435195425
ENSMUSG00000027188,Pamr1,10.870939036549675,-1.406888587470114,0.6548240994997606,-2.148498487677649,0.03167417640280881,0.07147555697178949,Not Significant,1.1458424517260801
ENSMUSG00000027189,Trim44,5.9265345081971645,1.6383027038564264,0.8816161347690269,1.8582948283786147,0.06312715784693423,0.1266426985864431,Not Significant,0.8974198438128325
ENSMUSG00000027193,Api5,10.05983880913865,-0.7068192843792294,0.8004592518390717,-0.8830171963848221,0.3772269804230143,0.5152753477735951,Not Significant,0.2879606349152121
ENSMUSG00000027194,Ttc17,301.66708398413135,0.32391202788737405,0.2395221054733916,1.352326238311884,0.17627097429879773,0.290377017410902,Not Significant,0.5370377598955259
ENSMUSG00000027195,Hsd17b12,134.92140412997188,1.631658032180893,1.342737402726957,1.215172846803231,0.2243001743530857,0.3486007109377563,Not Significant,0.4576717315231292
ENSMUSG00000027198,Ext2,83.47028871966246,-0.3749445660633773,0.3105353646357759,-1.207413418124362,0.22727297058090895,0.35199492959169637,Not Significant,0.4534635923917758
ENSMUSG00000027199,Gatm,164.11061645280265,-0.16912713638859125,0.1317237276033855,-1.2839534643130193,0.1991582385569732,0.31880484387471014,Not Significant,0.49647508861822093
ENSMUSG00000027200,Sema6d,421.3997769460128,-0.30332319244507644,0.2879392071691218,-1.0534278934334873,0.29214492574945394,0.42680267776746456,Not Significant,0.3697728644678453
ENSMUSG00000027201,Myef2,744.2941098167298,0.424415356137222,0.14435596525568836,2.940061087087621,0.00328147544997355,0.01018873791059359,Not Significant,1.9918796091644735
ENSMUSG00000027202,Slc12a1,2.5960932038878366,1.7766632116431833,2.2133243775573193,0.8027125303720523,0.4221409087862286,0.5606941288876149,Not Significant,0.2512739914404052
ENSMUSG00000027206,Cops2,88.71434560376913,2.8044758011843114,0.5416804908635552,5.177361652278401,2.2504571057865145e-7,1.6412365886329522e-6,Upregulated,5.784828809725923
ENSMUSG00000027207,Galk2,626.8605715436926,0.5107007220576271,0.07737340035008784,6.600468891723553,4.0985938648141815e-11,4.988927320300737e-10,Not Significant,9.301992822904324
ENSMUSG00000027208,Fgf7,3.946494997852534,2.5927616137092846,2.35344460600275,1.1016879713659404,0.27059734813166303,0.4035044090159598,Not Significant,0.3941517154627521
ENSMUSG00000027209,Fam227b,8.320983694328648,-1.3161999946135512,0.5538366261185278,-2.3765130952749023,0.01747714102130092,0.04346347416959831,Downregulated,1.3618755621300338
ENSMUSG00000027210,Meis2,347.9408671485076,2.413541254236282,0.15212376485869578,15.865642402935295,1.0959039235199598e-56,2.6930647720586144e-54,Upregulated,53.569753201059584
ENSMUSG00000027215,Cd82,1789.4989630291377,0.8661969246410195,0.13188472234444035,6.567833705399116,5.105250814415554e-11,6.152425928161344e-10,Not Significant,9.210953606261395
ENSMUSG00000027217,Tspan18,54.51094233564713,-0.09956573265980732,0.32079980741153213,-0.3103671833944752,0.7562817466461053,0.836909490504354,Not Significant,0.07732150723966351
ENSMUSG00000027222,Pex16,106.715610130738,0.5562958781998999,0.3458904652435502,1.6083007023862248,0.10776933691349186,0.19705994572470267,Not Significant,0.7054016411619687
ENSMUSG00000027223,Mapk8ip1,251.52505133487008,-0.24570005627128128,0.16517009757916434,-1.4875577351615945,0.13686756656375845,0.23856151918740628,Not Significant,0.6223996082446741
ENSMUSG00000027224,Duoxa1,9.33509028513693,1.6004027455553878,0.7411435010096883,2.159369600320447,0.03082150438478485,0.06980224767575957,Not Significant,1.1561305925994327
ENSMUSG00000027227,Sord,1700.4286145761196,1.8260976120122467,0.09470259811074742,19.282444710511168,7.542604897437917e-83,4.2630802880319116e-80,Upregulated,79.37027648806108
ENSMUSG00000027236,Eif3j1,6.114593714032335,-0.1312179410301644,0.61190433475384165,-0.2144419210283109,0.8302024536642398,0.8896487900101656,Not Significant,0.05078140758401902
ENSMUSG00000027238,Frmd5,66.37099675169812,-0.7624417454167786,0.3049351038866632,-2.500341009279664,0.01240738111988405,0.03226248923116835,Not Significant,1.4913021274103357
ENSMUSG00000027239,Mdk,30.474213360128367,-1.5888055268616783,0.8371640365790243,-1.8978425463116544,0.05771682665860601,0.11768132232826764,Not Significant,0.9292924602954529
ENSMUSG00000027242,Wdr76,112.15302823940048,-0.41485677695404,0.20529560218943976,-2.0207777104315383,0.0433027811860765,0.09284799668577556,Not Significant,1.032227462281757
ENSMUSG00000027243,Harbi1,17.825543600445688,-0.23010270550373632,0.6414475679588637,-0.35872410622109163,0.7198014928978653,0.8107987851973829,Not Significant,0.09108691067274922
ENSMUSG00000027244,Atg13,122.05853922813613,0.5317276254278329,0.20524635446475728,2.5906799992354337,0.00957865141974494,0.02586647769918702,Not Significant,1.5872627061869937
ENSMUSG00000027245,Hypk,193.57128731793048,0.4213687527471567,0.19940092170765217,2.113173545731842,0.03458591666213465,0.07696047282456105,Not Significant,1.1137322727729075
ENSMUSG00000027247,Arhgap1,94.21202894336469,0.22375283375128363,0.20636701142997577,1.084247100352118,0.27825525320198113,0.41209678341276895,Not Significant,0.385000775311706
ENSMUSG00000027248,Pdia3,185.58594771414528,-0.6530867325578525,0.3364448147805071,-1.9411407275927828,0.05224121018623842,0.10818294576427193,Not Significant,0.9658411971244
ENSMUSG00000027253,Lrp4,13.06647775168902,0.06786890324066278,0.4847159772664678,0.14001787938455454,0.8886458638418815,0.9297142757637404,Not Significant,0.031650500397602296
ENSMUSG00000027254,Map1a,10.173956749231978,0.3380074321924257,0.5452424994749188,0.6199212873500043,0.5353096100862116,0.6650578655203548,Not Significant,0.17714056585048518
ENSMUSG00000027255,Arfgap2,78.58352119751908,-0.4098051138133015,0.24298138074245296,-1.686570026728396,0.09168605942311138,0.1722646284501299,Not Significant,0.7638038882277869
ENSMUSG00000027257,Pacsin3,76.9196848100309,0.07097081633262455,0.3178875798005987,0.2232575943267189,0.8233350291308028,0.8850303508267968,Not Significant,0.05304183555010507
ENSMUSG00000027259,Adal,106.02515237335687,-0.31923467479711504,0.34984528808348536,-0.9125024279902104,0.36150429198433454,0.499606062016984,Not Significant,0.3013723007131278
ENSMUSG00000027263,Tubgcp4,511.78000203514887,0.13696407755352707,0.1428808181823989,0.958589678417724,0.33776549430713254,0.4753008970045922,Not Significant,0.32303136608862665
ENSMUSG00000027270,Lamp5,11.008394763065796,1.239942186759336,0.8368053989151298,1.4817569154869814,0.13840498686026145,0.24067223435571664,Not Significant,0.6185740101057211
ENSMUSG00000027272,Ubr1,63.261446522621455,0.7494265773391263,0.4080805939123712,1.836467081549224,0.06628860631784225,0.13181536398795982,Not Significant,0.8800339667806034
ENSMUSG00000027273,Snap25,58.365645382755986,0.8019398891998057,0.5210237285085604,1.5391619331721664,0.12376476832429552,0.21997436181412527,Not Significant,0.6576279335936797
ENSMUSG00000027274,Mkks,22.89773024501226,7.746584235982909,1.1081624777784085,6.990476930344089,2.7395334332035024e-12,3.8641596210355486e-11,Upregulated,10.412944942012464
ENSMUSG00000027276,Jag1,80.13620732647732,0.06791194751804033,0.28428245960064225,0.23888898250508492,0.8111916689488503,0.8759196292871875,Not Significant,0.05753574104468188
ENSMUSG00000027281,Slx4ip,192.69367221586697,-0.947992864193048,0.16372061398286994,-5.79030850869052,7.025725663761267e-9,6.41163640230011e-8,Not Significant,7.193031114039669
ENSMUSG00000027282,Mtch2,1953.1453093971631,-0.01431912295011153,0.07492864135678383,-0.19110346445398507,0.8484445334198857,0.9028067467001932,Not Significant,0.04440520408727873
ENSMUSG00000027284,Cdan1,306.6282197715718,0.4493791989611715,0.41077737105717615,1.093972625134266,0.27396698450359463,0.4074540995739804,Not Significant,0.3899213082111515
ENSMUSG00000027285,Haus2,1004.9567734100416,0.08915017538811516,0.08493862711301646,1.0495834276847325,0.2939096797101478,0.4289492622796752,Not Significant,0.3675940747502587
ENSMUSG00000027286,Lrrc57,447.212445362665,0.00449597822063401,0.15249687287767938,0.02948242895603715,0.9764798325120042,0.985488485213591,Not Significant,0.006348445800989722
ENSMUSG00000027287,Snap23,89.32757533012062,-0.503614517240325,0.2151134871031425,-2.3411573305901188,0.01922406412104366,0.04713175697461196,Not Significant,1.3266863703367724
ENSMUSG00000027288,Zfp106,92.21194788253226,1.0081029964414667,0.2451176779785956,4.112730688194171,3.910064293171286e-5,1.9144975499570411e-4,Upregulated,3.717945185096298
ENSMUSG00000027291,Vps39,175.10432189904753,-0.17053905774030614,0.2677063166915535,-0.6370378549445969,0.5241001862808288,0.6553088089799964,Not Significant,0.18355399400679415
ENSMUSG00000027293,Ehd4,3.439638791576238,-1.457488139251106,1.9641615651010784,-0.7420408611733025,0.45806257900023944,0.5939366131014804,Not Significant,0.22625990190293235
ENSMUSG00000027297,Ltk,5.316288768902975,-0.9711476303211556,1.553237852505967,-0.6252407696312081,0.531813047597267,0.6620721024272583,Not Significant,0.17909471149514541
ENSMUSG00000027298,Tyro3,67.2244630162118,-0.4606206397388653,0.2061182019490436,-2.2347402382868617,0.02543440728808027,0.05950956395428303,Not Significant,1.2254132319389113
ENSMUSG00000027300,Ubox5,18.69775300307681,-3.095572309102782,0.6960755221912841,-4.447178805193076,8.70054134036943e-6,4.806985303594137e-5,Downregulated,4.318127205638719
ENSMUSG00000027303,Ptpra,717.0161881408858,-0.03228010991775042,0.13804375487267612,-0.2338396977648413,0.8151094294562586,0.8785834013006371,Not Significant,0.05621700593256423
ENSMUSG00000027304,Rtf1,1368.9436638053155,0.22975180806683823,0.12006355396407162,1.913584934655443,0.05567321153190831,0.11426638038563654,Not Significant,0.9420815295410871
ENSMUSG00000027305,Ndufaf1,18.78970985929263,-0.9494862079236128,0.601842084894628,-1.577633455277311,0.11464984192888812,0.2067813751367212,Not Significant,0.6844885808566832
ENSMUSG00000027309,Dnaaf9,63.925015282598586,-0.6973457350482719,0.24790143813024168,-2.8129959241378124,0.00490822732929853,0.01448379787601566,Not Significant,1.8391175444697427
ENSMUSG00000027312,Atrn,85.61242021180188,-0.44250300943752263,0.1794413489640652,-2.466003582742448,0.01366299676193816,0.03502188557753945,Not Significant,1.4556604752178635
ENSMUSG00000027315,Spint1,2.0470525102073003,0.3901578571324757,1.2748377274901157,0.3060451136009393,0.7595702969624807,0.83889651798969,Not Significant,0.07629160822711338
ENSMUSG00000027316,Gfra4,407.33215150128746,1.6147458856331238,0.17038910142386746,9.476814374507502,2.6216439210721078e-21,8.980322085999729e-20,Upregulated,19.046708086755423
ENSMUSG00000027318,Adam33,181.82110219416856,-0.42704133408087047,0.15663283073630543,-2.7263845776994433,0.00640323433540322,0.0182844798570389,Not Significant,1.7379173896289624
ENSMUSG00000027322,Siglec1,420.68857034305927,-1.6333050314861683,0.16712683871747094,-9.772847042522486,1.4725473837904677e-22,5.65473414472341e-21,Downregulated,20.247587808456245
ENSMUSG00000027323,Rad51,15.80108459153382,1.081128437787915,0.6428680563770351,1.6817267976896406,0.09262182916036506,0.17382354568269506,Not Significant,0.7598913955084198
ENSMUSG00000027326,Knl1,30.146873601277004,-1.3313870995704524,0.34205667872929724,-3.892299675353244,9.929848287749024e-5,4.46487689119789e-4,Downregulated,3.3501905112906685
ENSMUSG00000027327,Adissp,236.74768565411543,-0.3667551456618022,0.1478256941763769,-2.4809972833559746,0.01310153715949489,0.03378375495241828,Not Significant,1.4712920816896637
ENSMUSG00000027329,Spef1,7.0661453241666585,2.1464471789936592,1.52319037409283,1.409178534411382,0.15878238330951827,0.2683726167659681,Not Significant,0.571261799211437
ENSMUSG00000027330,Cdc25b,22.721856974203824,0.13051131633713026,0.427798216133639,0.3050768128877847,0.7603076505579766,0.8393083673737664,Not Significant,0.07607844722391245
ENSMUSG00000027331,Knstrn,21.95113243353918,-0.7962909127228052,0.3915436149052601,-2.033722125478868,0.04197962005795615,0.09051455209851278,Not Significant,1.0432815933027575
ENSMUSG00000027332,Ivd,270.25545555324527,1.1510476652621064,0.16641197270034072,6.916856080630728,4.617767822831381e-12,6.334860129767709e-11,Upregulated,10.198262969658309
ENSMUSG00000027333,Smox,314.4605696054212,-0.4812607368853083,0.1736992483074205,-2.770655265206169,0.0055943621177037,0.01626230140027157,Not Significant,1.7888179941224602
ENSMUSG00000027339,Rassf2,53.351142675427546,-0.8501649596252356,0.2463953449928467,-3.4504099890763658,5.597357875075202e-4,0.00212800000290975,Not Significant,2.672028375783151
ENSMUSG00000027340,Slc23a2,39.8981997576524,-0.3265915863284373,0.3228204531493335,-1.0116818285282545,0.31169020665168984,0.4479589035417912,Not Significant,0.34876182703690306
ENSMUSG00000027341,Tmem230,1146.4721373794882,0.29349042104364403,0.10860279647883056,2.702420476813898,0.00688366487806895,0.01948896671773873,Not Significant,1.7102111860583753
ENSMUSG00000027342,Pcna,1475.4818870573988,0.03079317760727776,0.12418375530301876,0.24796461930257968,0.80416178172707,0.8714922134068899,Not Significant,0.05973648886325684
ENSMUSG00000027346,Gpcpd1,1638.7881356833473,-1.436379908456164,0.1290326239461954,-11.131912725072633,8.77324539843022e-29,5.5095981102141765e-27,Downregulated,26.258880078985218
ENSMUSG00000027347,Rasgrp1,13.04121254733193,0.7091882802276731,0.4806244678676568,1.4755559228477582,0.1400631451585133,0.2429079154452032,Not Significant,0.6145583329587095
ENSMUSG00000027349,Fam98b,855.2176148509268,0.5103496805138278,0.10054644296740038,5.075760667926319,3.8594884517097395e-7,2.709792388703534e-6,Not Significant,5.567063981411326
ENSMUSG00000027357,Crls1,71.25522218909221,0.27964594485875144,0.38508161765544113,0.7261991537310145,0.46771669069631994,0.6029043794622777,Not Significant,0.2197515614333819
ENSMUSG00000027359,Slc27a2,2.854106956149534,-2.5754881316936205,1.2219623694540656,-2.107665666369307,0.03505991912316231,0.07780080992701743,Not Significant,1.109015881866307
ENSMUSG00000027360,Hdc,16.564838628243102,0.7184726778454121,0.6169965066465544,1.1644679833770732,0.2442344109296637,0.37174494360173943,Not Significant,0.42975492995004944
ENSMUSG00000027361,Gabpb1,4.072930240718807,-3.5789158985316054,1.077671729878596,-3.3209703839357316,8.970505572311093e-4,0.003244536955719,Downregulated,2.4888472748035992
ENSMUSG00000027363,Usp8,146.28064109570195,2.129115150230016,1.754412119657358,1.2135775433686804,0.2249090867309808,0.3492511098538837,Not Significant,0.45686220510597364
ENSMUSG00000027364,Usp50,115.83941409044871,-1.1105906102973593,0.172786022247285,-6.427548917747078,1.296778719359138e-10,1.482682398209949e-9,Downregulated,8.828951868173858
ENSMUSG00000027365,Trpm7,170.3769553809475,-0.582524802156629,0.1453843749871979,-4.006790978796205,6.154928648171394e-5,2.901389217636757e-4,Not Significant,3.5373940072423284
ENSMUSG00000027366,Sppl2a,170.10254817720954,-0.7670740418577925,0.19268870833823257,-3.980897731232509,6.865548473661745e-5,3.2069487581104283e-4,Not Significant,3.4939079793442986
ENSMUSG00000027367,Stard7,599.7891599248364,-1.5152429621122916,0.18577411809996328,-8.156372790837063,3.452357583243833e-16,7.572855780269396e-15,Downregulated,14.120740313930648
ENSMUSG00000027371,Fahd2a,98.50531540591317,0.7357807435705355,0.2250616220110213,3.269241272661334,0.00107836306772276,0.00381249461557697,Not Significant,2.418790761003023
ENSMUSG00000027374,Mrps5,530.3543493053269,0.3670429193680304,0.12232181710069956,3.0006333135639074,0.00269418789349232,0.0085628209788296,Not Significant,2.0673831355904064
ENSMUSG00000027376,Prom2,24.035767889467937,3.1255314707164628,0.7761059023212672,4.02719714071013,5.644570369799388e-5,2.6801830072897907e-4,Upregulated,3.5718355506195087
ENSMUSG00000027378,Nphp1,118.67543995190148,0.5485309648439822,0.36036436866829313,1.522156496412363,0.12796987269908322,0.2259091266512915,Not Significant,0.64606622337699
ENSMUSG00000027381,Bcl2l11,15.180553467270489,-0.6405710789516748,0.5182779845345535,-1.2359604267716449,0.21647327381946196,0.3397686597133016,Not Significant,0.46881668297518664
ENSMUSG00000027384,Ndufaf5,37.045690235931936,1.1681738748554928,0.31893071774232706,3.662782572731965,2.494902963252669e-4,0.00102578987984753,Upregulated,2.9889415898755045
ENSMUSG00000027394,Ttl,51.78456804666145,0.0369327897164289,0.3126250399887931,0.1181376569124241,0.9059585864553368,0.9411726408500478,Not Significant,0.026330705912241664
ENSMUSG00000027395,Polr1b,19.60240736755364,0.24358208793222752,0.37970466149007054,0.6415040757633609,0.5211952336940601,0.6526873251489278,Not Significant,0.1852948209968802
ENSMUSG00000027397,Slc20a1,824.453819722934,-0.3635696231210342,0.13508202187216803,-2.6914730626781003,0.00711372429044199,0.02001996831016338,Not Significant,1.6985366143058545
ENSMUSG00000027398,Il1b,32.05109463920933,-2.274961735280425,0.45973804789322525,-4.948386903597736,7.483104984351968e-7,4.99738196591855e-6,Downregulated,5.30125745476975
ENSMUSG00000027404,Snrpb,1790.4724227335662,0.35176037475609967,0.10525474901821937,3.3419905328472237,8.317989770330636e-4,0.00304227425681031,Not Significant,2.516801637472218
ENSMUSG00000027405,Nop56,646.8082049609211,0.08970902030682337,0.10719567536940684,0.8368716368237549,0.40266472483126525,0.5415707998920388,Not Significant,0.2663447597358144
ENSMUSG00000027406,Idh3b,4805.003290134006,0.33885527429099027,0.0939184261444496,3.6079743688402512,3.0859696754455317e-4,0.00123935816714482,Not Significant,2.9068031669605676
ENSMUSG00000027408,Cpxm1,114.33794989457652,-1.1588792677623032,0.3229346585978471,-3.588587464702772,3.324744542740582e-4,0.0013255200674044,Downregulated,2.8776136929802836
ENSMUSG00000027411,Vps16,460.4555441205716,0.10928407247469182,0.13190167659240148,0.828526788271222,0.4073722304592493,0.546515035973339,Not Significant,0.26239788504013095
ENSMUSG00000027412,Lpin3,1.9685229435114753,-0.5527282013531531,1.6866164356860622,-0.3277142269328834,0.7431277453926961,0.8272913171084338,Not Significant,0.08234153381559993
ENSMUSG00000027419,Pcsk2,20.07037521302168,0.3277083034437911,0.5162565781747326,0.6347779714544861,0.5255732322465134,0.6569355517101418,Not Significant,0.18247723456435533
ENSMUSG00000027420,Bfsp1,28.86822704597511,0.09522634314886982,0.47069839534464664,0.20230862074459555,0.8396754609406367,0.8959817837912213,Not Significant,0.04770081989074819
ENSMUSG00000027422,Rrbp1,859.5342462951943,0.3003044082232218,0.11551993287527956,2.599589531855457,0.00933353275173608,0.02528913092656392,Not Significant,1.5970660951428604
ENSMUSG00000027423,Snx5,78.90464536981456,-0.8387170359813307,0.2141374734201417,-3.916722386724683,8.976101315417005e-5,4.0749337056013584e-4,Not Significant,3.3898794523290867
ENSMUSG00000027425,Kat14,35.056147575395784,-1.2183305254168448,0.5518646468791724,-2.207661846625938,0.02726785435868169,0.06307690839096955,Not Significant,1.200129601038219
ENSMUSG00000027427,Polr3f,55.65740368998657,-1.079458566768546,0.28063937154660856,-3.8464259694555,1.1985332153106736e-4,5.299173193952486e-4,Downregulated,3.2757918861190576
ENSMUSG00000027428,Rbbp9,531.8023446723563,-0.12151574450725984,0.10591629781204588,-1.1472808908303802,0.25126554910204146,0.38024157304467304,Not Significant,0.4199404020501163
ENSMUSG00000027429,Sec23b,577.822686347502,0.6274576669484081,0.1834974487744369,3.419435371658526,6.275123685806713e-4,0.00236394128452651,Not Significant,2.6263633146447662
ENSMUSG00000027430,Dtd1,958.7952584925878,0.8429971879705136,0.10031520635700844,8.403483565297162,4.3342549433125616e-17,1.0292944932606136e-15,Not Significant,14.98746035069927
ENSMUSG00000027433,Xrn2,28.170856948260816,-0.23850862298721565,0.4114544982665469,-0.579671929683719,0.5621358763047403,0.6886995063958211,Not Significant,0.16197022828177432
ENSMUSG00000027438,Napb,16247.70696686992,-0.08479606931991407,0.10085082874257568,-0.840806866707642,0.40045613967120064,0.5392847513513525,Not Significant,0.2681818595145258
ENSMUSG00000027439,Gzf1,5.353465178090036,1.2458695706897,1.3093152860019015,0.9515428285375496,0.341328888026696,0.4787855763096669,Not Significant,0.3198589414391329
ENSMUSG00000027443,Cst12,6.534656950004615,-4.287727441926573,1.0934799005402347,-3.921176273846659,8.811777119852412e-5,4.006771060450992e-4,Downregulated,3.3972054716484865
ENSMUSG00000027447,Cst3,125.14832624144964,1.0284927733615723,0.2189173060568018,4.698088021852017,2.626082598373926e-6,1.5994201342682574e-5,Upregulated,4.796037441176976
ENSMUSG00000027454,Gins1,3.318319300719281,0.3849057680909624,0.8823999961230398,0.43620327491172384,0.6626892520687523,0.7674196802402516,Not Significant,0.11496706764728018
ENSMUSG00000027455,Nsfl1c,409.4981096743541,-0.541471127540198,0.18227309752229048,-2.9706585058389132,0.00297162013032926,0.00932915958708814,Not Significant,2.030157477703604
ENSMUSG00000027457,Snph,440.55163255710403,1.304802241646042,0.10624370727727196,12.281219048962631,1.1426342732030908e-34,1.0823746780129387e-32,Upregulated,31.96562237654337
ENSMUSG00000027460,Angpt4,34.52429144776466,1.2395265745140365,0.3354288696672232,3.6953485123202503,2.195853743867301e-4,9.1503799658427e-4,Upregulated,3.0385608716556702
ENSMUSG00000027463,Slc52a3,8.687845163049198,-1.0937822991150905,1.986749557808786,-0.5505385894342103,0.581950016429831,0.7057824532282537,Not Significant,0.15132914303027423
ENSMUSG00000027465,Tbc1d20,1440.7437140177003,0.05258805604912003,0.11218797211307736,0.4687495019173274,0.6392486990986146,0.7503704355774392,Not Significant,0.12472428539460419
ENSMUSG00000027466,Rbck1,471.4580594729639,-0.23854553275607163,0.10663341528192297,-2.2370617327166404,0.02528230559280808,0.05917920380029268,Not Significant,1.2278308821538495
ENSMUSG00000027472,Pdrg1,345.52272337199884,-0.5346270972844563,0.1717970531911943,-3.111968961944101,0.00185844037249018,0.00617997939908679,Not Significant,2.209012972626045
ENSMUSG00000027474,Ccm2l,25.49477432182909,3.429549626809306,0.8903183034370876,3.852048883606544,1.1713363179319856e-4,5.189751399753004e-4,Upregulated,3.2848534452924523
ENSMUSG00000027478,Dnmt3b,2.06361731634002,-1.2831539238265135,1.4214267413058397,-0.9027225157222684,0.3666731835020423,0.5046518262549212,Not Significant,0.2970081507650451
ENSMUSG00000027479,Mapre1,207.80959821203257,-0.7037912153673529,0.14249293406910443,-4.93913063103913,7.847163291789181e-7,5.217901991199112e-6,Not Significant,5.282504082591327
ENSMUSG00000027484,Bpifa5,4.766056598995244,2.1655508399001335,0.9748491646868186,2.22142144481997,0.02632242988493104,0.06127215145263131,Not Significant,1.2127368699928138
